94,Milky Chance - Unknown Song feat. Paulina Eisenberg ,7.057.191 ,https://www.youtube.com/watch?v=3WytEAFv_ig,3WytEAFv_ig,Fri Jul  7 19:35:14 2017
95,Milky Chance - Nevermind ,5.313.797 ,https://www.youtube.com/watch?v=Yy5OR4OzHD8,Yy5OR4OzHD8,Fri Jul  7 19:40:14 2017
96,Milky Chance - Given ,4.301.974 ,https://www.youtube.com/watch?v=vVvlzX6Ko2s,vVvlzX6Ko2s,Fri Jul  7 19:46:14 2017
97,Milky Chance - Song ohne Namen (feat. Paulina) ,3.500.741 ,https://www.youtube.com/watch?v=HlVf6v5FNY8,HlVf6v5FNY8,Fri Jul  7 19:51:14 2017
98,"Milky Chance - Don't Think Twice, It's All Right (cover) ",2.868.915 ,https://www.youtube.com/watch?v=XiwOA5i1mP8,XiwOA5i1mP8,Fri Jul  7 19:54:14 2017
99,Milky Chance - Crazy (cover) ,2.828.073 ,https://www.youtube.com/watch?v=QatkriaLpFo,QatkriaLpFo,Fri Jul  7 19:59:14 2017
100,Milky Chance - Where Is My Mind (Pixies Cover) ,4.716.953 ,https://www.youtube.com/watch?v=-YlxofoOnuY,-YlxofoOnuY,Fri Jul  7 20:03:14 2017
101,Milky Chance - Let Us Run Little Love ,1.684.999 ,https://www.youtube.com/watch?v=k0STFRTD2_w,k0STFRTD2_w,Fri Jul  7 20:08:14 2017
102,Milky Chance - Doing Good ,3.800.045 ,https://www.youtube.com/watch?v=5xtm0iRTWEE,5xtm0iRTWEE,Fri Jul  7 20:12:14 2017
103,Milky Chance - Cocoon (Official Video) ,13.632.272 ,https://www.youtube.com/watch?v=ernVvrYH9vg&spfreload=1,ernVvrYH9vg&spfreload,Fri Jul  7 20:16:14 2017
104,Imagine Dragons - Believer ,118.557.490 ,https://www.youtube.com/watch?v=7wtfhZwyrcc,7wtfhZwyrcc,Fri Jul  7 20:21:14 2017
105,Ed Sheeran - Shape of You [Official Video] ,1.694.881.835 ,https://www.youtube.com/watch?v=JGwWNGJdvx8,JGwWNGJdvx8,Fri Jul  7 20:29:14 2017
106,Clean Bandit - Rockabye ft. Sean Paul & Anne-Marie [Official Video] ,1.187.977.457 ,https://www.youtube.com/watch?v=papuvlVeZg8,papuvlVeZg8,Fri Jul  7 20:33:14 2017
107,Charlie Puth - We Don't Talk Anymore (feat. Selena Gomez) [Official Video] ,1.220.474.815 ,https://www.youtube.com/watch?v=3AtDnEC4zak,3AtDnEC4zak,Fri Jul  7 21:04:31 2017
